tau,diff_Eeta_variance
9.480481361901967,0.0
9.509832697387731,0.0
9.539184032873496,0.0
9.56853536835926,0.0
9.597886703845026,0.0
9.62723803933079,0.0
9.656589374816555,0.0
9.685940710302319,0.0
9.715292045788084,0.0
9.744643381273848,0.0
9.773994716759614,0.0
9.803346052245379,0.0
9.832697387731143,0.0
9.862048723216908,0.0
9.891400058702672,0.0
9.920751394188438,0.0
9.9501027296742,0.0
9.979454065159967,0.0
10.008805400645729,0.0
10.038156736131494,0.0
10.067508071617258,0.0
10.096859407103024,0.0
10.126210742588789,0.0
10.155562078074553,0.0
10.184913413560318,0.0
10.214264749046082,0.0
10.243616084531848,0.0
10.27296742001761,0.0
10.302318755503377,0.0
10.331670090989139,0.0
10.361021426474904,0.0
10.390372761960668,0.0
10.419724097446434,0.0
10.449075432932197,0.0
10.478426768417963,0.0
10.507778103903728,0.0
10.537129439389492,0.0
10.566480774875258,0.0
10.595832110361021,0.0
10.625183445846787,0.0
10.65453478133255,0.0
10.683886116818316,0.0
10.71323745230408,0.0
10.742588787789845,0.0
10.77194012327561,0.0
10.801291458761375,0.0
10.83064279424714,0.0
10.859994129732904,0.0
10.88934546521867,0.0
10.918696800704433,0.0
10.948048136190199,0.0
10.977399471675962,0.0
11.006750807161728,0.0
11.03610214264749,0.0
11.065453478133257,0.0
11.09480481361902,0.0
11.124156149104785,0.0
11.153507484590548,0.0
11.182858820076314,0.0
11.21221015556208,0.0
11.241561491047843,0.0
11.270912826533609,0.0
11.300264162019372,0.0
11.329615497505138,0.0
11.358966832990902,0.0
11.388318168476667,0.0
11.417669503962431,0.0
11.447020839448196,0.0
11.47637217493396,0.0
11.505723510419726,0.0
11.53507484590549,0.0
11.564426181391255,0.0
11.593777516877019,0.0
11.623128852362784,0.0
11.65248018784855,0.0
11.681831523334314,0.0
11.711182858820079,0.0
11.740534194305843,0.0
11.769885529791608,0.0
11.79923686527737,0.0
11.828588200763138,0.0
11.8579395362489,0.0
11.887290871734665,0.0
11.916642207220429,0.0
11.945993542706194,0.0
11.975344878191958,0.0
12.004696213677724,0.0
12.034047549163487,0.0
12.063398884649253,0.0
12.092750220135017,0.0
12.122101555620782,0.0
12.151452891106546,0.0
12.180804226592311,0.0
12.210155562078075,0.0
12.23950689756384,0.0
12.268858233049604,0.0
12.29820956853537,0.0
12.327560904021134,0.0
12.356912239506899,0.0
12.386263574992663,0.0
12.415614910478428,0.0
12.44496624596419,0.0
12.474317581449958,0.0
12.50366891693572,0.0
12.533020252421485,0.0
12.56237158790725,0.0
12.591722923393014,0.0
12.621074258878778,0.0
12.650425594364545,0.0
12.67977692985031,0.0
12.709128265336073,0.0
12.738479600821837,0.0
12.767830936307604,0.0
12.797182271793368,0.0
12.826533607279131,0.0
12.855884942764895,0.0
12.885236278250662,0.0
12.914587613736426,0.0
12.94393894922219,0.0
12.973290284707954,0.0
13.002641620193721,0.0
13.031992955679485,0.0
13.061344291165248,0.0
13.090695626651016,0.0
13.12004696213678,0.0
13.149398297622543,0.0
13.178749633108305,0.0
13.208100968594074,0.0
13.237452304079838,0.0
13.2668036395656,0.0
13.296154975051364,0.0
13.325506310537131,0.0
13.354857646022895,0.0
13.384208981508658,0.0
13.413560316994424,0.0
13.44291165248019,0.0
13.472262987965953,0.0
13.501614323451717,0.0
13.530965658937482,0.0
13.560316994423248,0.0
13.589668329909012,0.0
13.619019665394775,0.0
13.648371000880541,0.0
13.677722336366307,0.0
13.70707367185207,0.0
13.736425007337836,0.0
13.765776342823601,0.0
13.795127678309365,0.0
13.824479013795129,0.0
13.853830349280894,0.0
13.88318168476666,0.0
13.912533020252424,0.0
13.941884355738186,0.0
13.971235691223951,0.0
14.000587026709718,0.0
14.02993836219548,0.0
14.059289697681244,0.0
14.08864103316701,0.0
14.117992368652775,0.0
14.147343704138539,0.0
14.176695039624304,0.0
14.206046375110068,0.0
14.235397710595834,0.0
14.264749046081597,0.0
14.294100381567363,0.0
14.323451717053127,0.0
14.352803052538892,0.0
14.382154388024656,0.0
14.411505723510421,0.0
14.440857058996185,0.0
14.47020839448195,0.0
