tau,diff_Eetaalpha2,diff_Eetaalpha2_variance,diff_Eetaalpha2_std,diff_Eetaalpha2_error,N_events
11.325301204819278,0.2515555432865949,8.709381094619166e-05,0.009332406492764428,0.0065990079158230915,2
11.566265060240966,0.24903442019662037,0.00010507194053800102,0.010250460503704262,0.007248170132454157,2
11.807228915662652,0.24738481248365932,0.00012461088476640062,0.011162924561529591,0.007893379655331441,2
12.048192771084338,0.24655461736950063,0.00014396062071172044,0.011998359084129814,0.008484121071499404,2
12.289156626506026,0.24643138263000308,0.0001611581368665587,0.012694807476545625,0.008976584452523095,2
12.530120481927714,0.2468429338269646,0.00017438001425242906,0.013205302505146524,0.00933755894900881,2
12.771084337349398,0.24756704048346345,0.00018230612714135614,0.013502078622988245,0.009547411354428909,2
13.012048192771083,0.24834915177200467,0.0001843885896292607,0.013578976015490296,0.009601786022122673,2
13.253012048192772,0.24892608603730215,0.00018094880744535494,0.013451721356218874,0.009511803389614267,2
13.493975903614459,0.2490526945153387,0.00017308074635755542,0.013156015595823661,0.009302707841202887,2
13.734939759036145,0.2485280662605255,0.00016239977055969431,0.012743616855496492,0.009011097895364757,2
13.975903614457833,0.24721786464518164,0.0001507208434380816,0.012276841753402282,0.008681038055384897,2
14.216867469879519,0.24506987674127376,0.00013976180312984108,0.011822089626197269,0.008359479742479225,2
14.457831325301205,0.2421207339967988,0.00013094446773079314,0.011443096946665843,0.008091491448762493,2
14.698795180722893,0.23849289010651237,0.0001253199815409994,0.01119464075086822,0.007915806387886182,2
14.939759036144581,0.23438215707953441,0.0001235950418637732,0.011117330698678221,0.007861139925728748,2
15.180722891566266,0.2300372422027385,0.00012620217667466945,0.011233974215506703,0.007943619347459616,2
15.421686746987955,0.2257336603904285,0.00013335155283363806,0.011547794284348767,0.008165523646210267,2
15.66265060240964,0.22174501959863124,0.00014502319060703662,0.012042557477838195,0.008515374055408153,2
15.903614457831326,0.2183149349003079,0.00016089559273771588,0.01268446265072809,0.008969269556037322,2
16.144578313253014,0.21563270355997716,0.000180243337705935,0.013425473463008111,0.009493243326333077,2
16.3855421686747,0.21381539096874505,0.0002018577537882463,0.014207665317998108,0.010046336491185387,2
16.626506024096386,0.21289819306954333,0.000224044134284781,0.014968103897447432,0.01058404776738987,2
16.867469879518072,0.21283394540168316,0.0002447277017992339,0.01564377517734239,0.011061819511256588,2
17.10843373493976,0.21350156023386763,0.0002616674453197284,0.0161761381460387,0.011438256976474352,2
17.34939759036145,0.2147221262876826,0.0002727439525507543,0.016514961475908876,0.01167784125064976,2
17.590361445783135,0.21628053477104534,0.0002762650163956428,0.016621221868311692,0.011752978694689333,2
17.83132530120482,0.21794991413961787,0.00027122695634802937,0.016468969498667163,0.011645320011661965,2
18.072289156626507,0.2195159365294962,0.00025748011972237474,0.016046187077383048,0.011346367694605501,2
18.313253012048193,0.2207982192861166,0.00023576881946760255,0.01535476536673884,0.010857458714349379,2
18.554216867469883,0.2216665466709699,0.00020764162321820995,0.014409775266054983,0.010189249806001666,2
18.79518072289157,0.22205039269467225,0.0001752507021003578,0.013238228812811698,0.009360841364438289,2
19.03614457831325,0.22194111884030246,0.00014107485139147326,0.011877493481011608,0.00839865618392232,2
19.27710843373494,0.22138712461426913,0.00010760889736432589,0.010373470844626975,0.007335151578676677,2
19.518072289156628,0.22048303097505267,7.706368790589668e-05,0.008778592592545612,0.006207402351462997,2
19.759036144578314,0.2193545899348485,5.11174108317454e-05,0.007149644105250652,0.005055561829893162,2
20.000000000000004,0.21814138453426066,3.075159293817965e-05,0.00554541188174329,0.003921198346053133,2
20.240963855421686,0.21697949159011096,1.6193939954113237e-05,0.004024169473830996,0.0028455175235897984,2
20.481927710843372,0.21598613370309155,6.975199540080206e-06,0.0026410603060286614,0.0018675116519154848,2
20.722891566265062,0.2152479792167454,2.089442586122697e-06,0.0014454904310035044,0.0010221160859028432,2
20.96385542168675,0.21481421041881726,2.2914665283784263e-07,0.00047869264965930136,0.0003384868186782482,2
21.20481927710843,0.21469483760924551,5.214358172632257e-08,0.00022834969175876407,0.00016146761552447995,2
21.44578313253012,0.21486406648318918,4.309069378715337e-07,0.000656435021819779,0.00046416965533710496,2
21.686746987951807,0.21526790908491317,6.383766077604111e-07,0.0007989847356241614,0.0005649675246243854,2
21.927710843373497,0.2158347395301308,4.3838993049977443e-07,0.000662110210236766,0.0004681826195512678,2
22.168674698795183,0.2164871942103658,6.964464606654004e-08,0.00026390272083959276,0.00018660740347925645,2
22.409638554216873,0.21715373667322233,1.346703968196219e-07,0.00036697465419238684,0.000259490266503025,2
22.650602409638555,0.21777835326958783,1.4238303979183204e-06,0.001193243645664338,0.0008437506734570113,2
22.89156626506024,0.21832718879359894,4.7146214236085415e-06,0.002171317900172276,0.0015353536113235514,2
23.13253012048193,0.2187914166882214,1.0586833365696914e-05,0.0032537414411254184,0.002300742637247473,2
23.373493975903617,0.21918619324009642,1.9285680050343653e-05,0.004391546430398255,0.0031052922608301825,2
23.614457831325304,0.2195460907317573,3.065117606810141e-05,0.005536350428585732,0.003914790931078019,2
23.855421686746993,0.2199178675593989,4.4117030881738056e-05,0.006642065257262839,0.004696649384494123,2
