tau,diff_Eeta
42.03069657615112,0.0
42.14876033057851,0.0
42.2668240850059,0.0
42.38488783943329,0.0
42.50295159386068,0.0
42.62101534828808,0.0
42.73907910271547,0.0
42.85714285714286,0.0
42.97520661157025,0.0
43.09327036599764,0.0
43.21133412042503,0.0
43.329397874852425,0.0
43.447461629279815,0.0
43.565525383707204,0.0
43.68358913813459,0.0
43.80165289256198,0.0
43.91971664698938,0.0
44.03778040141677,0.0
44.15584415584416,0.0
44.27390791027155,0.0
44.391971664698936,0.0
44.510035419126325,0.0
44.62809917355372,0.0
44.74616292798111,0.0
44.8642266824085,0.0
44.98229043683589,0.0
45.10035419126328,0.0
45.21841794569068,0.0
45.33648170011807,0.0
45.45454545454545,0.0
45.57260920897284,0.0
45.69067296340023,0.0
45.80873671782762,0.0
45.926800472255024,0.0
46.044864226682414,0.0
46.1629279811098,0.0
46.28099173553719,0.0
46.39905548996458,0.0
46.51711924439197,0.0
46.63518299881937,0.0
46.753246753246756,0.0
46.87131050767415,0.0
46.989374262101535,0.0
47.107438016528924,0.0
47.22550177095632,0.0
47.34356552538371,0.0
47.4616292798111,0.0
47.579693034238495,0.0
47.69775678866588,0.0
47.81582054309327,0.0
47.93388429752066,0.0
48.05194805194805,0.0
48.17001180637544,0.0
48.288075560802845,0.0
48.40613931523022,0.0
48.524203069657624,0.0
48.64226682408501,0.0
48.7603305785124,0.0
48.8783943329398,0.0
48.99645808736718,0.0
49.11452184179457,0.0
49.232585596221966,0.0
49.350649350649356,0.0
49.468713105076745,0.0
49.58677685950414,0.0
49.70484061393152,0.0
49.82290436835891,0.0
49.94096812278631,0.0
50.059031877213705,0.0
50.177095631641095,0.0
50.295159386068484,0.0
50.413223140495866,0.0
50.531286894923255,0.0
50.649350649350644,0.0
50.76741440377805,0.0
50.88547815820544,0.0
51.003541912632826,0.0
51.12160566706021,0.0
51.2396694214876,0.0
51.35773317591501,0.0
51.4757969303424,0.0
51.59386068476979,0.0
51.71192443919716,0.0
51.82998819362455,0.0
51.94805194805194,0.0
52.06611570247935,0.0
52.18417945690674,0.0
52.30224321133413,0.0
52.42030696576151,0.0
52.5383707201889,0.0
52.656434474616304,0.0
52.774498229043694,0.0
52.89256198347108,0.0
53.01062573789847,0.0
53.128689492325854,0.0
53.246753246753244,0.0
53.36481700118065,0.0
53.482880755608036,0.0
53.600944510035426,0.0
53.719008264462815,0.0
53.8370720188902,0.0
53.955135773317586,0.0
54.07319952774499,0.0
54.19126328217238,0.0
54.30932703659977,0.0
54.42739079102716,0.0
54.54545454545454,0.0
54.66351829988195,0.0
54.78158205430934,0.0
54.89964580873673,0.0
55.01770956316412,0.0
55.13577331759149,0.0
55.25383707201888,0.0
55.37190082644629,0.0
55.48996458087368,0.0
55.60802833530107,0.0
55.72609208972846,0.0
55.84415584415584,0.0
55.962219598583246,0.0
56.080283353010635,0.0
56.198347107438025,0.0
56.316410861865414,0.0
56.4344746162928,0.0
56.552538370720185,0.0
56.67060212514759,0.0
56.78866587957498,0.0
56.90672963400237,0.0
57.02479338842976,0.0
57.142857142857146,0.0
57.26092089728453,0.0
57.37898465171194,0.0
57.49704840613933,0.0
57.61511216056672,0.0
57.733175914994106,0.0
57.85123966942148,0.0
57.96930342384889,0.0
58.08736717827628,0.0
58.20543093270367,0.0
58.32349468713106,0.0
58.44155844155845,0.0
58.559622195985824,0.0
58.677685950413235,0.0
58.795749704840624,0.0
58.91381345926801,0.0
59.0318772136954,0.0
59.14994096812279,0.0
59.268004722550174,0.0
59.38606847697758,0.0
59.50413223140497,0.0
59.622195985832356,0.0
